-656.002649 110.778006 
136.829195 372.395010 
-22.125214 -195.149202 
-1374.227771 -989.991465 
-594.193206 -794.011896 
469.844114 -70.337634 
574.673676 -226.806094 
-928.645584 -997.007340 
-156.436001 -41.717209 
-284.012049 121.659273 
-195.207525 10.737688 
-547.722558 263.326510 
148.077243 286.651262 
67.753406 52.319183 
96.791030 213.612137 
97.818440 223.038117 
-86.302361 -132.916620 
133.314961 -76.574287 
337.795735 34.763601 
-172.051896 249.002039 
-8815.352512 -1484.433097 
-530.410958 918.632921 
-1049.747133 940.266632 
-4256.842541 -4249.690323 
-3541.060761 -5129.412299 
1582.381683 395.781657 
1603.300775 -2554.959052 
-6180.334543 -1957.205842 
-1656.715531 -861.609733 
-5012.582927 702.353968 
-1159.373590 1388.961264 
-3419.763750 3308.382170 
2357.659437 1072.828435 
503.261325 357.655384 
629.867865 582.308113 
1571.565073 101.744261 
1540.066132 1337.662960 
132.515529 829.262785 
345.849132 307.709641 
52.106510 119.594617 
-277.106733 -260.144965 
617.573113 331.176697 
-846.071981 -38.549670 
459.617210 -545.050876 
-181.438200 -591.014715 
295.087734 -9.432259 
1247.396449 -753.635655 
178.640652 332.496751 
140.547058 -146.912867 
256.447772 1180.561222 
153.876387 118.612640 
917.995452 -219.839697 
246.137335 -114.562911 
379.201901 104.781895 
205.153356 -48.214803 
840.153120 20.614869 
528.526329 -47.317495 
411.224703 177.429516 
235.937858 -304.436998 
73.334222 -56.830460 
-6594.925433 -5059.577207 
-24.745916 879.374857 
1406.902035 4820.595531 
2909.368326 -3542.837967 
-3912.494207 -3474.857835 
1578.220538 617.216915 
3603.816972 -4690.059654 
685.987921 1312.824118 
54.183333 -809.432710 
771.217824 4589.538291 
78.583100 -2083.550866 
3881.346437 1268.173141 
1127.293727 -2553.789755 
1788.062298 -42.094717 
1076.491111 -1041.971560 
3233.618799 -705.726909 
4156.049739 1456.780387 
395.884540 -919.819483 
1216.804675 -1267.854454 
642.262242 -1406.971924 
-163.388171 123.578075 
-55.736110 510.219222 
595.807755 724.341790 
48.502651 -170.524376 
-308.630349 -784.747135 
-182.026487 -75.015849 
-55.719475 -340.250434 
-387.557336 -283.063428 
-1001.207063 871.532639 
1381.685986 452.297911 
1107.063804 -440.994543 
-277.650819 -1820.469422 
-189.555283 -193.873049 
-13.655682 42.872587 
-8.721356 81.191870 
-316.511082 -515.600443 
-166.962649 141.664571 
1470.739426 677.306265 
581.678791 -1625.830358 
-152.585931 -3132.202316 
-604.420451 1579.466597 
3020.797519 4520.833453 
3524.703772 2443.004356 
-1126.067173 729.044675 
-5828.906686 311.328673 
-2211.189044 -117.435978 
-4208.674912 143.479017 
-5150.573209 1145.422786 
-2679.747355 -9201.286199 
-507.793350 -186.834318 
-7451.795647 -2170.295443 
-1410.255468 116.583487 
237.038055 -255.330551 
574.907682 655.438825 
768.384219 839.742056 
-2859.250302 -1058.280123 
-1632.942235 1774.091121 
4208.497419 -4495.203104 
-6859.214301 -10212.156178 
-3334.240955 -2888.181632 
88.934020 -16.009398 
-119.915232 -628.173046 
222.896091 -98.450634 
-394.613453 1760.662878 
437.792346 148.571404 
971.377727 -18.911418 
280.988977 84.162892 
113.403479 -543.154671 
-507.953551 -142.909783 
-327.762434 1160.001546 
-305.855285 -144.728697 
-34.571189 578.449083 
209.879822 67.632757 
336.313967 16.024244 
227.224657 98.374630 
614.401469 462.825801 
437.813141 15.058469 
136.074470 -92.544051 
413.946115 -314.554471 
-210.017112 -117.366106 
1628.121654 -643.181767 
-732.288632 2507.467205 
215.723371 749.235080 
-1315.049120 6395.453462 
2105.732805 2481.696586 
3877.739194 -2486.592097 
1594.364067 1848.218714 
-4169.407531 -5513.863287 
1031.862306 -1022.436088 
-754.870108 4396.721971 
-1319.614892 2562.403509 
-222.895574 3277.875267 
772.041254 -475.461318 
990.780952 -366.290205 
1592.697806 -324.300762 
2389.029838 3293.403312 
763.565644 -67.005880 
187.469943 -2015.493599 
834.639582 -991.187919 
683.924828 696.657136 
