-904.168860 635.322437 
157.729533 14.567259 
-465.243217 -149.956081 
-63.736386 457.420077 
-725.651940 -1191.998134 
4.320388 -153.387326 
346.894773 226.779147 
-80.137196 -46.749464 
222.448833 -15.949159 
-81.125996 12.742213 
-204.705097 -144.860946 
-346.055856 282.200078 
71.658090 88.732275 
-112.616610 46.879667 
42.581626 164.306541 
-150.181588 -178.233583 
-527.672234 153.066797 
-246.851867 -4.170983 
166.096340 197.650410 
74.934825 -240.258647 
-3501.736329 7584.989594 
307.531477 465.713867 
-682.794569 942.586620 
-751.557740 2080.174967 
-2538.971694 -4149.102905 
1034.251074 -500.548190 
1552.302470 -588.354775 
1899.241904 -1603.481601 
-2099.049218 -1742.538416 
-2988.503005 -1529.723373 
-291.298453 3037.199826 
-1498.745777 3515.242528 
2608.196470 698.019554 
786.782025 949.776290 
884.147637 -394.530385 
-426.144943 -1380.720296 
-812.165199 829.708247 
-21.716648 94.409997 
11.061257 256.302471 
53.402450 562.078908 
-594.542425 921.675565 
327.475456 23.024009 
-153.381398 868.277904 
55.191677 -188.106194 
265.050950 -544.922485 
234.623907 -112.735455 
926.261757 82.417552 
60.376306 -60.734724 
-7.426273 -228.976577 
829.851740 207.717936 
131.804977 -136.340020 
1093.452097 -372.100287 
400.767020 -67.802674 
193.147879 17.559039 
297.455073 6.229824 
-165.047146 -423.274552 
-118.824513 780.021400 
219.313898 -26.305792 
38.063162 -18.662851 
87.957035 593.143615 
-3528.125802 1114.067222 
84.259248 1861.411106 
2800.951310 3947.931787 
384.458909 -2557.710285 
-318.757656 -1753.225280 
1841.710669 -124.564951 
5966.848916 -4049.455170 
318.763697 329.958383 
-10.139167 -1448.587414 
2965.719005 2343.226642 
1340.415561 -2548.360526 
3760.567861 867.311901 
2311.663198 -1846.345941 
1413.712748 -218.552517 
1329.365816 -569.244062 
713.493346 -1443.227427 
-965.315512 2419.224394 
941.686293 -399.391092 
-96.844131 -368.915285 
261.491153 927.557339 
204.969564 -34.342521 
655.811071 -2.344019 
835.215520 -542.784153 
-284.818078 81.067973 
261.175866 -395.028332 
151.010400 -153.613730 
124.512245 -61.132898 
-876.913417 -545.716641 
-1070.001879 -915.740343 
-570.866030 -1411.342950 
-970.722954 182.473652 
719.629675 -1529.819659 
169.728751 -26.584640 
-99.717504 83.707829 
-15.184546 227.130367 
-1437.276206 -776.172873 
-1358.380509 -436.702664 
887.311016 572.165479 
-1817.503523 -1350.371327 
-804.205146 2196.687517 
-337.925211 2509.321435 
4515.936539 1400.008477 
3730.726633 1811.077658 
-3365.051477 997.060540 
-2508.844166 -416.527338 
780.715159 -853.984791 
-139.622461 -1234.989951 
-5664.066678 2031.660313 
65.860508 -4105.069534 
-983.380217 -1769.452871 
-1079.776593 -5826.512386 
925.115312 -2091.865081 
738.884305 463.314723 
-572.293668 326.726713 
-91.446624 1027.620186 
-3655.501022 -247.636826 
-3457.113675 380.008783 
4880.828532 -5713.486382 
-8815.714886 -3684.632204 
-5003.854574 9931.672530 
-65.370334 -508.640421 
-408.882414 -5.668923 
64.105533 -34.521013 
-453.763996 -255.424177 
119.143941 110.146184 
665.509659 60.809147 
321.522236 86.975754 
-232.637883 39.500939 
141.694655 -119.166501 
692.399759 68.946232 
-353.337558 345.855241 
8.923097 424.239671 
321.518955 2.770865 
252.816724 -3.907973 
142.770097 16.041121 
-335.009792 538.887152 
-88.132669 -236.290953 
680.311910 54.378695 
-87.326788 -274.656028 
189.713467 97.248391 
2344.957200 -211.441688 
885.333037 3320.357236 
-300.534292 1051.450991 
-4464.767089 -2640.466076 
1241.945161 1919.125867 
5382.598402 -3380.430136 
1297.819924 1559.651280 
-2940.927057 2126.406381 
3033.107399 159.498890 
1936.056849 2024.171327 
-2360.302979 -603.031494 
-246.110760 1925.572678 
2016.125371 -332.688637 
1985.986912 -532.187804 
1057.191036 -680.152652 
-1033.603991 1466.289614 
1911.051400 -477.610415 
524.110813 -1178.417897 
374.419056 -740.511230 
-187.205084 325.085133 
